O_id,D_id,action,R_5_00,R_5_10,R_5_20,R_5_30,R_5_40,R_5_50,R_6_00,R_6_10,R_6_20,R_6_30,R_6_40,R_6_50,R_7_00,R_7_10,R_7_20,R_7_30,R_7_40,R_7_50,R_8_00,R_8_10,R_8_20,R_8_30,R_8_40,R_8_50,R_9_00,R_9_10,R_9_20,R_9_30,R_9_40,R_9_50,R_10_00,R_10_10,R_10_20,R_10_30,R_10_40,R_10_50,R_11_00,R_11_10,R_11_20,R_11_30,R_11_40,R_11_50,R_12_00,R_12_10,R_12_20,R_12_30,R_12_40,R_12_50,R_13_00,R_13_10,R_13_20,R_13_30,R_13_40,R_13_50,R_14_00,R_14_10,R_14_20,R_14_30,R_14_40,R_14_50,R_15_00,R_15_10,R_15_20,R_15_30,R_15_40,R_15_50,R_16_00,R_16_10,R_16_20,R_16_30,R_16_40,R_16_50,R_17_00,R_17_10,R_17_20,R_17_30,R_17_40,R_17_50,R_18_00,R_18_10,R_18_20,R_18_30,R_18_40,R_18_50,R_19_00,dis,cnt,weight,cu
350,310,SOUTHWEST,19.39259154,28.59684717,37.41395306,45.53636928,52.90712612,59.57100589,65.60581662,71.09345439,76.10891458,80.71702165,84.97230851,88.92005244,92.59761916,96.0357739,99.25983821,102.2906658,105.1454476,133.1198089,110.3811451,180.152719,227.2629619,276.3582165,341.5626991,259.2603135,255.8474679,373.5647744,305.6497749,260.0253775,265.0144616,395.2568958,416.5246824,423.4198033,474.4147786,661.1745302,745.8162042,769.5678472,901.6440335,924.4625332,930.1978713,934.4495784,937.209178,938.4711723,938.2330474,936.4952755,933.2613145,928.5376051,922.3335639,914.6615736,905.5369684,894.9780152,868.0868428,722.357863,638.4664137,555.7630146,475.6594293,398.3213275,389.5403685,380.2228592,370.3851556,360.0444366,349.2186512,337.926463,326.1871887,264.4319092,234.7112945,217.3532993,257.9155969,261.497759,204.3291623,165.7390975,156.8115451,147.6453976,138.2382558,128.5849782,118.6772867,95.30175555,69.4029415,63.74960584,57.52342204,50.64201011,43.03360157,34.67550061,25.68303386,16.49427571,8.162290628,140.108038,0,0,0
350,339,EAST,19.39569978,28.59986329,37.41671366,45.53883673,52.90931455,59.57294646,65.60754311,71.09499776,76.11030145,80.71827422,84.97344506,88.92108796,92.59856592,96.03664197,275.9358672,476.5405842,506.978638,536.8387393,566.049136,594.5417139,622.2516656,649.1172542,675.0796509,700.0828256,724.0734767,747.0009907,768.8174228,789.4774962,808.9386108,827.1608619,844.1070632,859.7427757,874.0363363,886.9588895,898.4844167,908.5897658,917.2546781,924.4618129,930.1967684,934.4480995,937.2073303,938.468964,938.2304871,936.4923727,933.2580794,928.5340484,922.3296971,914.6574088,828.7692811,894.973293,883.0009111,502.8013994,132.2105099,201.8127742,129.9108698,128.6095354,127.2058266,125.6983786,124.085485,122.3650282,233.2650167,666.9238398,640.6674961,613.5262988,585.5599867,556.8312515,527.405923,497.353231,466.7461764,435.6620486,404.1831498,372.3978073,340.4017932,308.3003394,276.2110187,244.2679244,186.0579357,100.9336718,92.82367238,121.6618533,72.68284091,67.7128165,42.91715119,17.64278602,8.161384294,73.5933802,0,0,0
351,329,SOUTH,19.31009992,28.51504567,37.33747852,45.46657708,52.84393935,59.51382011,65.55389554,71.04608884,76.06547765,87.94078814,162.6988343,158.4097068,189.1256324,201.9855573,214.5911591,226.9275872,238.9794358,222.5061225,262.1658109,192.1124105,217.4308815,294.409023,304.4157331,314.0255447,323.2231356,331.993632,340.3226766,348.1964904,355.6019275,362.5265255,368.9585505,374.8870376,479.5297368,636.0187976,669.5268253,908.5016934,917.1801352,924.4009492,930.1497062,934.4149332,937.1881268,938.4637621,938.2392979,856.6605023,668.0126069,664.7695182,686.5956963,914.7354732,726.186832,641.6914084,633.4516602,624.2527254,614.1124082,603.0503566,522.5016694,510.3581884,345.8885682,337.8769583,329.4141567,320.5141205,368.1940241,356.3548872,344.6334389,397.3253681,317.9191522,258.7756016,247.2438794,235.400459,223.261376,210.8423443,167.5399792,91.48930448,87.73180174,83.69332623,79.33420906,74.60644687,69.4523999,63.80398642,57.58348139,50.70850236,43.107061,34.75571291,25.76785554,16.57735072,8.230308125,81.79718844,0,0,0
321,351,NORTHWEST,19.31372186,28.51866925,37.34089432,45.46971901,52.8468054,59.51643282,65.5562844,71.048283,76.06750322,80.67885952,84.9369693,88.88718349,92.56692987,96.00702507,99.23283291,102.2652418,153.96957,151.3109836,201.4456681,161.042749,115.0341724,117.1791894,153.0355874,283.8008405,423.4994413,373.4800082,383.15863,392.3119345,414.6752924,534.4358053,558.9637502,598.5342941,725.8331141,736.3549835,745.739641,753.9685942,761.025651,766.8969421,771.570941,775.0384803,777.2927638,778.3293755,778.1462849,776.7438488,774.1248114,770.2943011,765.259824,759.0312545,736.2664474,666.8065859,733.3149458,722.4555608,710.4863774,697.4310745,683.3155381,708.2568988,783.2184602,762.1959788,740.0307941,716.769006,692.459381,667.153359,640.9050785,564.3628801,491.0620614,467.5952981,443.5421212,418.9558357,393.8923277,300.880091,280.6794672,260.205912,239.506085,218.6299951,193.9359373,142.5847638,124.0959497,92.41038566,67.35581837,54.91513253,48.66533449,34.75135868,25.76322063,16.57277923,8.226535864,194.3078514,4,0.02058589,0.159375
324,352,NORTHEAST,19.41816847,28.6221439,37.43754923,45.55785939,52.92654466,59.58854757,65.62171468,71.10793202,76.12216842,80.72921858,84.98358761,88.93052867,140.3301665,96.04491166,191.4567794,227.0714758,239.1199459,337.759385,353.531554,434.0049493,453.2333929,471.8568733,489.8379889,507.140882,523.7312467,539.5763453,554.6450335,568.9077902,582.3367496,594.9057359,701.5160995,787.5482216,874.0713162,886.9904492,898.5124907,908.6142955,917.2756122,924.4791073,930.2103865,934.4580118,937.213515,858.3896177,671.4098485,696.8193823,933.249283,928.5215264,922.3134724,914.6375116,905.5089861,894.9461708,882.9702513,869.6052976,854.8782378,838.8188274,821.4596195,802.835934,782.9858283,761.9500712,739.7721199,716.4981048,692.1768228,666.8597443,640.601039,613.4576234,585.4892433,556.7585985,527.3315271,471.8102463,344.8920735,301.3995085,239.8852526,185.0700828,138.8702007,83.64356622,79.28035728,74.5478751,69.3883582,63.73359981,57.50577691,50.62251201,43.01210319,34.65207583,25.65832154,16.47014052,8.142604874,97.97457378,7,0.071447108,0.7890625
352,342,EAST,19.42072581,28.62465463,37.43987451,45.55996247,52.92843213,59.59024127,65.62323961,71.1093117,76.12342335,80.73036603,120.65844,129.5365401,122.0348292,173.8523585,275.9827386,476.6246834,507.0612829,449.8929638,338.2592619,353.7054699,572.6065773,649.1897847,675.1496517,525.0837576,514.2039616,466.490419,673.2116151,789.5327335,808.9905235,827.2093432,844.1520137,859.7841036,874.0739574,886.9927271,898.5144023,908.6158383,917.2767848,924.4799088,930.2108167,934.4580715,937.2132056,938.47073,938.2281397,936.4859158,933.2475252,928.5194173,922.3110175,914.6347174,905.5058598,894.9427201,882.9664844,869.6012238,854.8738667,838.8141694,545.0848829,634.0590405,455.0905688,443.81866,431.9229364,419.4254044,406.3491561,392.7183247,142.9123352,114.3395771,159.3757842,175.2596757,378.9183647,261.1763184,318.8634388,400.7194652,236.258727,91.44541592,87.68471726,83.64260952,79.27933096,74.54676875,69.38715955,63.73229471,57.50434999,50.62094869,43.01039475,34.65023152,25.65639473,16.46827795,8.141102177,75.52874544,0,0,0
312,353,NORTHEAST,19.36061917,28.56516945,37.38435888,45.50937768,52.88270303,59.54891425,65.58576925,71.07517524,76.09215989,80.70158424,84.95801547,88.90676078,92.58521106,96.02415238,99.24892342,102.280392,105.1357605,107.829224,110.3725048,112.775287,115.0455703,117.1899584,119.2138957,121.1218617,122.9175322,124.6039122,126.1834475,127.6581179,129.0295152,182.9865777,256.2243001,314.3237113,318.6247949,322.5087865,383.2832151,696.3740703,878.2785832,924.4395956,930.1800973,934.4370038,937.2018286,938.4690632,938.2361834,936.503651,873.7193419,809.5455181,922.3575194,914.6906418,905.5710917,895.0171257,808.542428,465.4104457,312.905319,308.0680923,302.8305291,297.2008193,291.1876621,284.8002228,139.7228643,122.3717152,120.5414921,118.5979036,116.5370393,114.3541377,112.043416,109.5978632,107.008989,104.2665157,101.3580017,98.26837784,94.97937666,91.46883148,87.70981927,83.66962785,79.30854432,74.5785133,69.42183621,63.77037062,57.54634345,50.66737307,43.06160625,34.70606069,25.71532676,16.52587432,8.188126222,147.1538408,1,0.006795609,0
341,353,WEST,19.364795,28.56924205,37.38810479,45.51274206,52.88570143,59.55158603,65.58815798,71.07732127,76.0940981,80.70334384,84.9596206,88.90823125,92.58656311,96.02539934,99.25007626,102.2814597,105.1367507,107.8301429,110.3733575,112.7760779,115.0463031,117.1906361,119.2145209,121.1224368,122.9180589,124.6043922,126.1838823,127.6585087,129.0298631,130.299215,131.4675676,132.5357049,133.5042316,134.3736064,135.1441716,135.816176,136.389796,136.8651522,137.2423234,137.5213579,137.7022836,137.7851145,217.7664361,936.5003936,933.2711556,928.5521545,922.3527977,914.6854586,905.5654618,895.0110649,883.0434363,869.6866293,854.9675548,838.9159519,821.5643571,802.948074,783.1051439,762.0763194,739.9050419,716.6374258,692.3222522,667.0109755,640.757749,613.6194728,585.6558754,556.9296384,527.5065805,497.4559194,466.8506423,435.7680228,404.2903447,372.5059124,340.5104699,308.4092124,276.3196645,178.6076311,197.4895192,181.5839362,116.0517507,50.66544128,43.0595256,34.70384894,25.71305354,16.52371434,8.186413821,77.54042212,1,0.012896499,0
355,327,SOUTHWEST,19.40424006,29.16114105,37.42463924,45.54607508,52.91587285,59.57888649,65.6129404,94.49676294,120.6980987,148.3111056,196.2418885,246.8679854,310.080324,334.7122075,359.0391025,316.7740781,306.0788462,322.3549235,315.050572,353.6780004,356.0174373,383.1716082,397.1640021,497.9182183,513.4143584,591.4199915,608.1762364,624.0389662,638.9766303,652.9596192,665.9602959,677.9530289,688.9142238,698.8223559,707.6579987,715.4038522,722.0447688,727.567775,731.9620915,735.2191486,737.3325986,838.3864412,938.2300949,936.4905479,933.2548246,928.5293691,922.3236015,914.6499082,905.5236265,894.9630269,882.9892902,869.6264823,854.9015266,679.7013201,596.8259721,449.7067466,291.156926,284.7677899,278.0140051,270.9055148,263.4525579,242.2268068,156.4185533,214.427966,194.8623589,221.3899035,181.2747355,104.2533036,101.3439903,98.25349074,94.96352134,91.45189552,87.69166614,83.6500917,79.28742408,74.5555665,69.39677367,63.74285547,57.51600203,50.63383541,43.02461603,34.66574108,25.67277168,16.48428684,8.154170573,112.6750012,0,0,0
355,346,EAST,19.40682236,28.61084932,37.42694764,45.54814522,52.91771508,59.58052565,65.61440378,71.10123797,76.11600741,80.72351902,84.97828954,170.4044269,236.6010388,127.1587041,206.1189084,252.5611782,346.2647235,365.2598089,431.6188782,594.574308,622.2832362,649.1477332,675.1089741,700.1109319,724.1003085,747.0264934,768.8415453,789.5001905,808.9598323,827.180569,844.1252179,859.7593429,874.0512847,886.9721908,898.4960463,908.5997023,917.2629035,924.4683128,930.2015319,934.451119,937.2086019,938.468487,938.2282647,936.4884112,933.2523887,928.5266418,922.3205914,914.6466243,828.85398,134.9115282,134.1097965,133.2091562,132.2092309,131.1095189,129.9093623,128.6079125,127.2040871,125.696521,124.0835073,122.3629281,176.6622674,391.1966202,640.6361614,613.4940432,585.5268836,556.7973776,527.3713586,497.3180603,466.710488,167.9747584,94.96287434,91.45121797,87.69095442,83.64934147,79.28663016,74.55472276,69.39587305,74.64291424,121.21622,121.6294275,93.66592802,59.44063744,25.67147504,16.48306217,8.153206681,76.5443301,3,0.039192975,0.4984375
336,356,NORTHEAST,19.35086711,28.55544131,37.37521191,45.50098367,52.87506276,59.54196375,65.57942686,71.06936096,76.0868023,80.69662221,84.95339778,88.90244488,92.58116182,96.02034085,99.24532576,102.2769886,105.1325352,107.8261635,110.3695981,112.7725253,115.0429461,117.1874658,119.2115297,121.1196186,122.9154087,124.6019059,126.1815566,127.6563409,129.027851,130.297357,131.4658624,132.5341514,133.502829,134.3723542,135.1430693,135.8152233,136.3889928,136.8644983,137.2418186,137.5210024,137.7020772,378.0223819,938.2348438,936.5040792,933.2771133,928.5603726,451.3696259,136.2226982,135.6186295,134.9161269,134.1149933,133.214953,132.2156303,131.116524,129.9169777,128.6161438,127.2129415,125.7060077,124.0936376,122.373716,120.5436342,118.6001919,116.5394797,114.3567372,112.0461832,109.6008084,107.0121245,104.2698564,101.3615655,98.27218634,94.98345615,91.47321381,87.71454317,83.67474043,79.31410281,74.58458701,69.4285082,63.77773836,57.55451631,50.67646176,43.07169307,34.71712612,25.72708386,16.53744533,8.197646328,76.66435315,0,0,0
344,356,NORTHWEST,19.35395939,28.55848558,37.37803796,45.50354514,52.87736631,59.54403489,65.58129525,71.07105463,76.08834578,80.69803621,84.9546995,88.90364852,92.58227904,96.02138124,99.24629722,102.2778976,105.1333872,107.8269629,110.3703486,112.7732299,115.0436074,117.1880859,119.2121105,353.5771868,424.4260232,746.897446,768.7190263,789.3844535,808.8511155,827.079095,844.0311935,714.23531,873.9727163,886.9015966,898.4335683,908.5454662,917.2170182,766.4443064,137.2418719,137.5210254,137.7020701,137.7850201,137.7698807,137.6566509,137.4453228,137.1358785,136.7282846,136.2224841,135.6183863,134.9158547,134.1146923,133.2146232,132.2152717,131.1161367,129.9165616,128.6156987,127.2124673,125.705504,124.0931041,122.3731521,120.5430393,118.5995652,116.53882,114.3560434,112.0454535,109.6000409,107.0113167,104.2690053,101.3606676,98.27123718,94.98245042,91.47214503,87.71340347,83.67352029,79.31279071,74.5831691,69.42696805,63.776057,57.55267296,50.67443635,43.06947287,34.7147214,25.72456229,16.5349972,8.195659981,75.32060946,0,0,0
316,357,NORTHEAST,19.39064438,28.59487272,37.41206741,45.53461313,52.90550514,59.56951148,65.60443553,71.0921728,76.10771977,80.7159025,84.97125556,88.91905778,92.59667621,96.03487721,99.2589833,102.289849,145.3549845,151.3558816,201.5116094,209.1320363,216.4899638,223.578324,230.3897039,236.9164786,243.1509262,249.0853265,254.7120456,260.0236107,265.0127741,269.6725697,273.996362,277.9778897,281.6113034,284.8911986,394.7161101,599.4779817,651.9121688,845.927504,850.8396467,886.5644267,905.258992,938.4693005,938.2316092,936.4942769,853.6409891,928.5375006,922.333912,914.6623769,905.5382285,894.9797328,883.0080664,751.9741033,710.3813367,626.9304264,420.5337451,371.6402488,258.3741175,189.6308512,136.5897962,122.3659773,120.535402,118.5914504,116.5302095,114.3469151,112.0357808,109.5897915,107.0004515,104.2574772,101.3484194,98.25819985,94.96854008,91.45725991,87.69741992,101.5723905,95.43470385,90.97035967,95.42081979,73.07063641,68.98856537,59.00114583,53.1711323,35.48806343,25.68635673,16.49757171,8.165022273,140.3907595,3,0.021368928,0.171875
357,350,EAST,19.39349681,28.59764468,37.41460829,45.53688755,52.90752536,59.57130561,65.60603418,71.09360412,76.10900799,80.71706786,84.97231477,88.9200245,92.59756166,96.03569058,308.7443078,291.7709373,506.96971,322.1949138,247.2095238,594.5330936,622.2431922,649.1089485,675.0715335,700.0749162,724.0657946,746.9935543,768.8102502,789.4706047,808.9320171,827.1545819,844.1011124,859.7371685,874.0310867,886.9540106,898.479921,908.5856648,917.2509825,924.4585327,930.1939128,934.4456767,937.2053479,938.4674283,938.2294039,936.4917467,933.2579144,928.5343473,922.3304619,914.6586406,905.5342172,894.9754581,883.0035407,869.6425269,854.9193365,838.8637172,821.5082138,802.8881385,783.0415406,507.8746667,124.0859371,122.3655184,120.5349264,118.590958,116.5297001,114.3463882,112.0352358,109.5892277,106.999868,104.2568727,318.3635312,301.8282767,341.2175901,372.4080291,264.7394595,196.9584736,276.221601,178.0104897,212.6384098,181.4898034,151.0670956,121.6718521,93.70590331,62.21974264,30.98251585,16.49637359,8.164087815,68.73038167,2,0.029099213,0
358,343,SOUTHEAST,19.32254278,28.52732627,37.34890473,45.47695571,52.85329215,59.52224615,65.56151167,71.05300619,76.07179372,80.68277745,84.9405645,88.89049698,92.56999533,96.0098702,99.23548048,102.2677106,105.1237767,107.817885,110.361767,112.7651147,115.0359339,153.1956098,211.6185321,314.0361798,242.6675756,332.003216,405.266554,458.2644079,536.6441674,594.7751279,606.469131,617.2562541,627.1155753,636.0279956,643.9762681,650.9450256,761.274916,924.4073312,930.1541818,934.4174972,937.1887776,938.462502,938.236133,936.5101196,933.2878962,928.5758799,922.3834642,914.7230084,905.6098233,895.0621529,808.6191606,771.6374914,734.693887,603.0352361,429.5814677,466.5733561,389.165159,550.0213094,534.7066865,518.6251787,482.9363854,338.1776171,291.3258549,215.0002385,128.2333407,109.6087671,107.0205641,104.2788137,101.3710852,98.28232247,94.99427421,91.48479332,87.72698076,83.68815354,79.32863396,74.60040832,73.83847513,103.1090985,82.73013763,74.43298594,45.0838463,36.09897359,25.75691483,16.56669112,8.221622278,97.58969915,0,0,0
358,354,EAST,19.32355702,28.52831872,37.34982038,45.47778055,52.85402942,59.52290502,65.56210245,71.0535385,76.0722759,80.68321651,84.94096623,88.89086615,92.57033586,96.01018528,99.23577277,102.2679823,105.1240296,107.8181206,110.3619865,282.4055056,368.5356038,383.0442107,397.0412166,410.5008373,423.398251,498.5541095,736.8691967,789.3156281,808.7863332,827.0184912,843.9748945,859.621082,873.9253688,886.858877,898.3955654,908.5122592,917.1886765,924.4074534,930.1541647,934.4173417,937.1884849,938.4620736,938.2355708,936.5094253,933.2870723,928.5749289,922.3823888,914.7218117,905.6085086,895.0607236,659.1107809,538.2134145,673.7261895,838.9909723,613.8742747,566.0467518,618.4903949,762.1743362,740.0083422,716.7457982,692.4354726,667.1288072,640.8799427,613.7457656,585.785991,557.0632859,527.6434538,497.5956954,466.9929786,402.1485155,311.7450235,260.3274066,139.8634521,83.68781597,79.32827394,74.60002259,69.44541008,63.79634252,57.57508601,50.69926057,43.09691042,34.74469555,25.75627603,16.56607846,8.221131316,88.40554,0,0,0
359,320,SOUTHWEST,19.35898215,28.5634798,37.38271925,45.5078283,52.88125371,59.54756156,65.58450476,74.89261066,107.7168834,132.0987984,143.3175094,154.2988695,165.0425965,175.5462838,185.8056257,195.8146989,256.2269571,366.5122097,452.0432828,474.0156037,495.3680206,436.6476934,410.7236857,410.5530725,423.4482466,435.7573068,447.4574987,458.5271687,468.9458073,478.6940918,523.4606904,659.7328563,688.8617186,698.7751408,822.3393778,870.0928219,917.222243,865.2965282,930.1761558,934.4334672,937.1987085,878.4049741,738.1177434,736.7903479,734.3162809,730.7003599,667.1997129,525.4555852,443.8288578,324.9409037,321.3483017,317.3342217,312.9051091,308.0680223,302.8306026,280.4539289,143.7748991,125.7046308,124.0921671,122.3721498,120.5419698,118.5984262,116.5376088,114.3547566,112.0440873,109.5985904,107.0097763,104.267368,101.3589248,98.26937894,94.98046434,112.0895403,131.567115,129.1803693,84.54603368,74.5802439,69.42376168,63.77252403,57.54876261,50.67009762,43.06466871,34.70946349,25.7189891,16.52952564,8.19116939,138.3346967,0,0,0
360,325,SOUTHWEST,19.37312489,28.57751285,37.39584726,45.51981737,52.89211546,59.55739832,65.59344176,71.08214736,76.09852922,80.70743341,84.96341328,159.1448645,189.2138511,202.072165,214.6760592,227.010678,239.0606113,250.8100303,262.2428271,273.3427482,284.0935201,294.4789624,304.4830916,314.0902143,384.153067,539.4996281,576.2209826,789.4286588,808.8927699,827.1181105,844.067488,859.7064561,824.3832641,685.9402085,542.2147202,315.7036601,188.49937,347.1720111,401.5075836,296.8375646,297.6669305,538.1332508,831.4976295,883.1845538,933.268132,928.5477271,922.3469741,914.6782489,905.5568792,895.0011253,883.0321582,869.6740341,854.9536666,838.9007976,821.547966,668.7812835,345.8350574,337.8202759,329.354396,182.5627309,120.5390165,118.5952873,116.5342772,114.3512237,112.0403426,109.5946215,107.0055678,104.2629015,101.3541783,98.26432541,94.97507115,91.46424369,87.70491374,83.66436156,79.30286515,74.57235854,69.41513123,63.76302881,57.53826927,50.65847296,43.05181775,34.69542223,25.70413182,16.51496648,8.179245208,130.2996234,0,0,0
